"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @Ryanair: We were recently joined by ex-Man Utd footballer and current @Lionesses manager Phil Neville on a flight to Barcelona ⚽️😉

Hop…",FALSE,0,NA,2019-05-04 19:00:24,FALSE,NA,"1124750642667577344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nigel_dylan",2,TRUE,FALSE,NA,NA
"We were recently joined by ex-Man Utd footballer and current @Lionesses manager Phil Neville on a flight to Barcelo… https://t.co/EMHHKTGpat",FALSE,21,NA,2019-05-04 19:00:00,TRUE,NA,"1124750543115640832",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","Ryanair",2,FALSE,FALSE,NA,NA
"@jimbobchew @Ryanair Laughing at you. 😂",FALSE,0,"jimbobchew",2019-05-04 18:58:47,FALSE,"1124742313111060480","1124750233576124418","26290356","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Charlie40847163",0,FALSE,FALSE,NA,NA
"View for the next three hours ..... Deep joy , @Ryanair may be cheap but by god don't they make sure they trim all… https://t.co/ESqHapjWiF",FALSE,0,NA,2019-05-04 18:58:06,TRUE,NA,"1124750060972118017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","neo2daz",0,FALSE,FALSE,NA,NA
"RT @Laura_Rads: First time flying with @Ryanair next week, and starting to realise it will be one and only time. The way they do things to…",FALSE,0,NA,2019-05-04 18:57:34,FALSE,NA,"1124749926678827014",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mrsamygm",2,TRUE,FALSE,NA,NA
"@weyland76 @Ryanair I mean, there might be some important email hidden in there! Who knows? I don't want to miss it.",FALSE,0,"weyland76",2019-05-04 18:56:05,FALSE,"1124747679773462529","1124749556028256256","21047062","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jon_weir",0,FALSE,FALSE,NA,NA
"Proof that, despite his antics, Michael O'Leary truly loves? us all https://t.co/ufWYT5OZ2O",FALSE,0,NA,2019-05-04 18:54:58,FALSE,NA,"1124749273671667712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TMcConnell_",0,FALSE,FALSE,NA,NA
"RT @MzMakeYouFab: @Ryanair you are a vile company. What you did to this poor boy is disgusting and I hope no one ever travels with you agai…",FALSE,0,NA,2019-05-04 18:54:47,FALSE,NA,"1124749229069668352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","liz_badger",4,TRUE,FALSE,NA,NA
"Dear @lastminute_com and @Ryanair I will likely never use either of your companies again because you associate with… https://t.co/tXoFt1IztY",FALSE,0,NA,2019-05-04 18:50:38,TRUE,NA,"1124748182326525954",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Maximus2wheels",1,FALSE,FALSE,NA,NA
"@jon_weir @Ryanair Can you not opt out or set as spam?",FALSE,0,"jon_weir",2019-05-04 18:48:38,FALSE,"1124745240638885891","1124747679773462529","18137607","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","weyland76",0,FALSE,FALSE,NA,NA
"@abbyxdavidson @Ryanair - the Irish airline that keeps cutting flights to and from Ireland - gives me the rage!!!",FALSE,1,"abbyxdavidson",2019-05-04 18:46:22,FALSE,"1124678570440310784","1124747108572192768","1321357632","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yayadavidson",0,FALSE,FALSE,NA,NA
"@lisamariesmyth1 @Ryanair Yes. You can take on a free 6kg bag that's smaller and has to fit at your feet - not the overhead locker",FALSE,0,"lisamariesmyth1",2019-05-04 18:44:49,FALSE,"1124742561757839361","1124746720687140870","1872925987","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MacLeodGavin",0,FALSE,FALSE,NA,NA
"@Ryanair Thank you! Have DMed",FALSE,0,"Ryanair",2019-05-04 18:42:57,FALSE,"1124690894777716737","1124746249075331072","1542862735","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sophalexandra",0,FALSE,FALSE,NA,NA
"@Ryanair flight with you was going so well until we got our suitcase upon arrival https://t.co/V3NV5tBQrz",FALSE,0,"Ryanair",2019-05-04 18:42:44,FALSE,NA,"1124746197229604865","1542862735","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MeasuresAlex",0,FALSE,FALSE,NA,NA
"Connection missed in Dublin. Stuck in Liverpool. Thanks @Ryanair",FALSE,0,NA,2019-05-04 18:40:51,FALSE,NA,"1124745722476269569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","markjrbrennan",0,FALSE,FALSE,NA,NA
"Booked a flight with @Ryanair on Feb 18. Since they they have sent me sales emails related to that flight on these… https://t.co/NFiQ2XfAw1",FALSE,3,NA,2019-05-04 18:38:56,TRUE,NA,"1124745240638885891",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jon_weir",0,FALSE,FALSE,NA,NA
"RT @MzMakeYouFab: @Ryanair you are a vile company. What you did to this poor boy is disgusting and I hope no one ever travels with you agai…",FALSE,0,NA,2019-05-04 18:33:07,FALSE,NA,"1124743776285667329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ellethejambo",4,TRUE,FALSE,NA,NA
"@rendcollective More spacious than a @Ryanair flight ✈️✈️✈️",FALSE,0,"rendcollective",2019-05-04 18:33:06,FALSE,"1124717030446436352","1124743773253189633","46446547","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","asergeant",0,FALSE,FALSE,NA,NA
"Can someone tell me if @Ryanair have started charging customers to take on a 10kg cabin bag? It’s so unclear and I’… https://t.co/0r6aFxukqv",FALSE,0,NA,2019-05-04 18:28:18,TRUE,NA,"1124742561757839361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lisamariesmyth1",0,FALSE,FALSE,NA,NA
"@Charlie40847163 @Ryanair ‘You are’ what???🤔",FALSE,0,"Charlie40847163",2019-05-04 18:27:18,FALSE,"1124729421502603264","1124742313111060480","1101863929284882432","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jimbobchew",0,FALSE,FALSE,NA,NA
"@Ryanair - been trying to check in for a flight for the past 2 days, but am receiving a technical error and no boarding pass. Any advice?",FALSE,0,"Ryanair",2019-05-04 18:22:53,FALSE,NA,"1124741202019065856","1542862735","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","livfsmith",0,FALSE,FALSE,NA,NA
"@DC_claxton @Ryanair Oh always. I have worldwide coverage through my health insurance so never an issue",FALSE,0,"DC_claxton",2019-05-04 18:21:45,FALSE,"1124739722281091078","1124740914721820672","610075143","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Laura_Rads",0,FALSE,FALSE,NA,NA
"#laudamotion #ryanair change luggage rules overnight. Now we must all pay €20 at gate for cabin bags. Big delay, bi… https://t.co/3C6lO3NkSa",FALSE,0,NA,2019-05-04 18:20:56,TRUE,NA,"1124740709544857600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MAJMGoosen",0,FALSE,FALSE,NA,NA
"@bwcronin @Ryanair It’s a budget airline and there’s a reason it’s so cheap! Agreed that they try to swindle you fo… https://t.co/IENUyL42Db",FALSE,0,"bwcronin",2019-05-04 18:17:03,TRUE,"1124735158379323392","1124739731508609025","453839200","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LSalmond1992",0,FALSE,FALSE,NA,NA
"@Laura_Rads @Ryanair Hope you managed to avoid the travel insurance swindle.",FALSE,0,"Laura_Rads",2019-05-04 18:17:01,FALSE,"1124654569978515457","1124739722281091078","32538068","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DC_claxton",0,FALSE,FALSE,NA,NA
"Ryanair launches bank holiday SALE on flights – prices start at £4.99 https://t.co/73IOM4krK6 https://t.co/xDdIIHClux",FALSE,2,NA,2019-05-04 18:15:00,FALSE,NA,"1124739215273521152",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Daily_Star",0,FALSE,FALSE,NA,NA
"RT @cristinamassei: Hello Ireland! #theputamadres @ryanair_bestshots @peterdohertyofficial #itsallhappening #dublinhereicome #wheresmyguinn…",FALSE,0,NA,2019-05-04 18:14:39,FALSE,NA,"1124739128137011200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uttershambles69",1,TRUE,FALSE,NA,NA
"@Ryanair We’re waiting to board the plane but have no information! Please tell me what’s going on!",FALSE,0,"Ryanair",2019-05-04 18:12:23,FALSE,"1124695204798324736","1124738556327600129","1542862735","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BGPijeux",0,FALSE,FALSE,NA,NA
"Following Ryanair home ! https://t.co/vdLSY1mYBZ",FALSE,3,NA,2019-05-04 18:11:53,FALSE,NA,"1124738432113238018",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cliff_stud",0,FALSE,FALSE,NA,NA
"@JaitkenRacer @Ryanair It says ‘lift’!! ...Don’t listen to the buckle!",FALSE,1,"JaitkenRacer",2019-05-04 18:10:42,FALSE,"1124387426896625665","1124738132488933377","301521704","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","simbag",0,FALSE,FALSE,NA,NA
"@bwcronin @Ryanair Truth",FALSE,2,"bwcronin",2019-05-04 18:10:06,FALSE,"1124735158379323392","1124737983154933762","453839200","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Laura_Rads",0,FALSE,FALSE,NA,NA
"There was a couple out of their minds on drugs on my @Ryanair flight today. Sitting next to a 13 year old travellin… https://t.co/5RxHJwbP7x",FALSE,6,NA,2019-05-04 18:08:21,TRUE,NA,"1124737541603778563",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MichaelaKalcher",0,FALSE,FALSE,NA,NA
"@jimbobchew @Ryanair *you're 😉",FALSE,0,"jimbobchew",2019-05-04 18:06:50,FALSE,"1124735978827124743","1124737161536901120","26290356","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Charlie40847163",0,FALSE,FALSE,NA,NA
"@Ryanair  when are you releasing dates for Christmas flights Bournemouth to Paphos?",FALSE,0,"Ryanair",2019-05-04 18:00:38,FALSE,NA,"1124735599053873152","1542862735","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rebecca23743190",0,FALSE,FALSE,NA,NA
"@Ryanair you guys suck fr",FALSE,0,"Ryanair",2019-05-04 17:55:43,FALSE,NA,"1124734362308595713","1542862735","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carli_larson",0,FALSE,FALSE,NA,NA
"granted, same can be said even about British and German academia/e/s, but at least there's Ryanair to fix the gap (… https://t.co/800VfApaA1",FALSE,0,"TMcConnell_",2019-05-04 17:54:37,TRUE,"1124733788372684800","1124734086914789376","776916395682652160","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TMcConnell_",0,FALSE,FALSE,NA,NA
"RT @DJfeMo_: Did anybody know that Ryanair charges you to check in at the airport? That should be illegal.",FALSE,0,NA,2019-05-04 17:53:31,FALSE,NA,"1124733809583448070",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","falodzashe",1,TRUE,FALSE,NA,NA
"Travel #news: Ryanair launches bank holiday SALE on flights – prices start at £4.99 https://t.co/3n3Qi5CGOi #travel… https://t.co/bQ4aKswJBC",FALSE,0,NA,2019-05-04 17:51:58,TRUE,NA,"1124733419269836800",NA,"<a href=""https://blogosum.com"" rel=""nofollow"">blogossum</a>","blogosum",0,FALSE,FALSE,NA,NA
"@DublinAirport @Ryanair does anyone know why flight FR818 to Edinburgh is delayed? Thanks!",FALSE,0,"DublinAirport",2019-05-04 17:51:53,FALSE,NA,"1124733398730334208","179569408","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kalleighnorval",0,FALSE,FALSE,NA,NA
"@Ryanair you guys suck",FALSE,0,"Ryanair",2019-05-04 17:51:24,FALSE,NA,"1124733277670072320","1542862735","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carli_larson",0,FALSE,FALSE,NA,NA
"@Ryanair Waiting to board flight where priority queue is twice as long as non priority....",FALSE,0,"Ryanair",2019-05-04 17:50:54,FALSE,NA,"1124733151518052353","1542862735","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lucyjkhan",0,FALSE,FALSE,NA,NA
"Ryanair flight met by police after mob of ‘unruly’ passengers causes massive disruption - The Independent https://t.co/BoNoxGV4Ex",FALSE,0,NA,2019-05-04 17:48:13,FALSE,NA,"1124732477879267328",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Geoffkernow",0,FALSE,FALSE,NA,NA
"⇢@AZairBot's 🇫🇷 tip: Perpignan #PGF ⇔ Brussels #CRL r/t @Ryanair for €70.97 ☛ https://t.co/y3JAv7IRTq #ttot https://t.co/xBq96jeiOu",FALSE,0,NA,2019-05-04 17:45:39,FALSE,NA,"1124731829670621186",NA,"<a href=""http://www.azair.com"" rel=""nofollow"">AZair.com Search Engine</a>","AZairBot",0,FALSE,FALSE,NA,NA
"@Ryanair not sure what is going on with this flight, FR9073 still sat on apron at Manchester, seems 2 passengers ar… https://t.co/zcRZDzgXPW",FALSE,0,"Ryanair",2019-05-04 17:40:47,TRUE,NA,"1124730603461664769","1542862735","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gazhanks",0,FALSE,FALSE,NA,NA
"@Ryanair thanks i lost my connected flight.. and now have paid again another flight.. so many thanks ryanair... give you me the money back?",FALSE,0,"Ryanair",2019-05-04 17:33:34,FALSE,NA,"1124728788020027393","1542862735","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OliMeierhh",0,FALSE,FALSE,NA,NA
"Ryanair 737 on runway 33 at @bhx_official moments before touch down. https://t.co/qA1iTZVHap",FALSE,0,NA,2019-05-04 17:32:02,FALSE,NA,"1124728401707900928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JPSPOTTING",0,FALSE,FALSE,NA,NA
"Beautiful sunset last night on the way home from @FaroAirport with @Ryanair #wingfriday https://t.co/c8Wptvf3yy",FALSE,2,NA,2019-05-04 17:30:42,FALSE,NA,"1124728068701138944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JackNicholls4",0,FALSE,FALSE,NA,NA
"@Ryanair just cancelled the return flight I had booked for Monday 6th of May and put me one for tomorrow at 6.25 am… https://t.co/41FlkaMHwU",FALSE,0,"Ryanair",2019-05-04 17:29:01,TRUE,NA,"1124727646414430209","1542862735","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jaii_dn",0,FALSE,FALSE,NA,NA
"RT @SimonCalder: For the first time ever, the biggest carrier of international passengers from the UK is a foreign airline.
This summer Rya…",FALSE,0,NA,2019-05-04 17:28:15,FALSE,NA,"1124727449953107969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DanKingPRM",28,TRUE,FALSE,NA,NA
"Make this #StarWarsDay one to remember👇",FALSE,6,NA,2019-05-04 17:27:00,FALSE,NA,"1124727136110166016",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>","Ryanair",1,FALSE,FALSE,NA,NA
"hey @Ryanair is ""chipest"" the british way to write ""cheapest"" or am I missing something ?
https://t.co/wFgfmoOScW https://t.co/cyrZQD2iBD",FALSE,0,NA,2019-05-04 17:25:34,FALSE,NA,"1124726775463010306",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lanabanaconda",0,FALSE,FALSE,NA,NA
"Justification of travel expenses in grant application : ""attendance at domestic conferences is calculated according… https://t.co/0L8Psl6pC2",FALSE,0,NA,2019-05-04 17:23:58,TRUE,NA,"1124726372860137474",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","spottheoutlier",0,FALSE,FALSE,NA,NA
"@Ryanair  do you make it a custom to not reply to customers?",FALSE,0,"Jack_Dwight_",2019-05-04 17:23:22,FALSE,"1121462969542545408","1124726221697372161","3132617324","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jack_Dwight_",0,FALSE,FALSE,NA,NA
"Did anybody know that Ryanair charges you to check in at the airport? That should be illegal.",FALSE,2,NA,2019-05-04 17:20:26,FALSE,NA,"1124725482879180801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DJfeMo_",1,FALSE,FALSE,NA,NA
"@Ryanair Thanks for getting back to me😡 not not 😡😡😡",FALSE,0,"Ryanair",2019-05-04 17:10:57,FALSE,"1124720329560137728","1124723098618560512","1542862735","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jimbobchew",0,FALSE,FALSE,NA,NA
"One of the reasons I was excited about London. English book stores!! I picked up this beast of a fantasy novel. Ove… https://t.co/h352xW0knu",FALSE,52,NA,2019-05-04 17:09:06,TRUE,NA,"1124722633566838785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EmmaWedekind",0,FALSE,FALSE,NA,NA
"@Ryanair yesterday I saw a ticket with 118 €, when I took it, it cost me 130€ and I dont understand!! I have booked… https://t.co/33jeEremSP",FALSE,0,"Ryanair",2019-05-04 17:08:29,TRUE,NA,"1124722477874196480","1542862735","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaouadovsky",0,FALSE,FALSE,NA,NA
"@Ryanair offer an airport transfer service on their site, allow you to book then don’t provide you with the details… https://t.co/AoQEcfHh1y",FALSE,0,"Ryanair",2019-05-04 17:04:57,TRUE,NA,"1124721585791934464","1542862735","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","atiyyahanif",0,FALSE,FALSE,NA,NA
"And once again my flight gets delayed. At this point I just shouldn't bother showing up until an hour later for Ryanair flights",FALSE,0,NA,2019-05-04 17:03:55,FALSE,NA,"1124721328005709824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fail_kat",1,FALSE,FALSE,NA,NA
"Ryanair – Disgusting https://t.co/b9CX5mZ8pv",FALSE,0,NA,2019-05-04 17:03:31,FALSE,NA,"1124721227908751360",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","invisibleSuze",0,FALSE,FALSE,NA,NA
"@Ryanair There are NO ryan air staff in this airport...next option, please?",FALSE,0,"Ryanair",2019-05-04 17:03:08,FALSE,"1124695204798324736","1124721128977649667","1542862735","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BGPijeux",0,FALSE,FALSE,NA,NA
"I haven’t flown with RyanAir for years, what do I need to know to not shame myself at the gate...?",FALSE,0,NA,2019-05-04 17:03:06,FALSE,NA,"1124721121708920832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wax_and_needle",0,FALSE,FALSE,NA,NA
"@Darreng85031479 Darren i am flying into Manchester with Ryanair and getting the train up. I also think I have a sp… https://t.co/pheMqDEjWD",FALSE,1,"Darreng85031479",2019-05-04 17:02:39,TRUE,"1124693959140433920","1124721007552552961","829541579677376513","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hara_anton",0,FALSE,FALSE,NA,NA
"@Ryanair I’m not the only person confused by this judging by the amount of people “fined” €25 at the gate because they had a bag!!",FALSE,0,"Ryanair",2019-05-04 17:01:23,FALSE,"1124701880226078720","1124720691113340931","1542862735","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jon_on_twitt",0,FALSE,FALSE,NA,NA
"That’s all for today. For any queries throughout the night, see our FAQ here: https://t.co/sJxNBvI6Um",FALSE,3,NA,2019-05-04 16:59:57,FALSE,NA,"1124720329560137728",NA,"<a href=""http://www.conversocial.com"" rel=""nofollow"">Conversocial</a>","Ryanair",0,FALSE,FALSE,NA,NA
"@Ryanair I need to change the surname of one of my passengers who didn't tell me their surname is different on thei… https://t.co/AEuGAuUnZb",FALSE,0,"Ryanair",2019-05-04 16:59:30,TRUE,NA,"1124720216112541697","1542862735","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IteroAnge",0,FALSE,FALSE,NA,NA
"@Ryanair welcome on board. Not impressed. Quick turnarounds, poor quality #seat8a Barcelona 18-10 Manchester https://t.co/jIFUptpw8Z",FALSE,0,"Ryanair",2019-05-04 16:58:07,FALSE,NA,"1124719869348515841","1542862735","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","12hsykes",0,FALSE,FALSE,NA,NA
"@Ryanair You should be disgusted by how you treated that autistic child and then to say it is the airport... No you… https://t.co/RYrMejxt1N",FALSE,0,"Ryanair",2019-05-04 16:57:58,TRUE,NA,"1124719830530166784","1542862735","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","invisibleSuze",0,FALSE,FALSE,NA,NA
"@Ryanair Too difficult to answer?",FALSE,0,"Ryanair",2019-05-04 16:56:02,FALSE,"1124701880226078720","1124719342246088705","1542862735","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jon_on_twitt",0,FALSE,FALSE,NA,NA
