"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @fernalfonso: Glass getting broken outside the main entrance to CNN's Atlanta headquarters; protesters cheer https://t.co/EToiEj5Pom",FALSE,0,NA,2020-05-30 01:11:07,FALSE,NA,"1266537589076606977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PoliticalHeap",6226,TRUE,FALSE,NA,NA
"RT @Breaking911: CNN Headquarters in Atlanta being destroyed; massive police presence 

 https://t.co/dYnYNJj83a",FALSE,0,NA,2020-05-30 01:11:07,FALSE,NA,"1266537589009453056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rafaortiz3Ortiz",4844,TRUE,FALSE,NA,NA
"@LakeWAlife @AwakeningCoach1 @IngrahamAngle @CNN Are you? https://t.co/D0qkLoVGok",FALSE,0,"LakeWAlife",2020-05-30 01:11:06,FALSE,"1266536789969219585","1266537588833300481","4440232705","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UnimpressedTX",0,FALSE,FALSE,NA,NA
"RT @w_terrence: CNN CENTER IS UNDER ATTACK IN ATLANTA GEORGIA 

I don’t condone riots but CNN has been very friendly toward rioters so I gu…",FALSE,0,NA,2020-05-30 01:11:06,FALSE,NA,"1266537588455866369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GokhanSzd",2483,TRUE,FALSE,NA,NA
"@Clay7Ryan @Isthiscool_ @Breaking911 @CNN cnn does not deliver our viewpoint and in fact conspired against our pref… https://t.co/dp9WaJwpdy",FALSE,0,"JimothyBurg1ary",2020-05-30 01:11:06,TRUE,"1266536935922831362","1266537588418101249","1239600698582597637","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JimothyBurg1ary",0,FALSE,FALSE,NA,NA
"RT @outrogloss: everyone in atlanta they have literal TANKS near the mbs and marietta street and a bunch of cops at cnn hq, don't go anywhe…",FALSE,0,NA,2020-05-30 01:11:06,FALSE,NA,"1266537588392853507",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EzraAddams",176,TRUE,FALSE,NA,NA
"RT @KelvinCasamayor: @1kingmyles .@CNN's @DonLemon: There are two major crises in this country tonight, two deadly viruses killing American…",FALSE,0,NA,2020-05-30 01:11:06,FALSE,NA,"1266537588271255553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yooninmyheart",9743,TRUE,FALSE,NA,NA
"@NBABeau burn (((CNN center))) to the ground",FALSE,0,"NBABeau",2020-05-30 01:11:06,FALSE,"1266536676345761792","1266537588199960577","16254006","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TrollBot420",0,FALSE,FALSE,NA,NA
"RT @CNNPolitics: Taylor Swift calls out President Trump over late-night Minnesota tweet: ""You have the nerve to feign moral superiority bef…",FALSE,0,NA,2020-05-30 01:11:06,FALSE,NA,"1266537588170657792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoeEbert11",771,TRUE,FALSE,NA,NA
"@shoe0nhead Wait, why they at CNN?

I mean, which particular reason of the many choices?",FALSE,0,"shoe0nhead",2020-05-30 01:11:06,FALSE,"1266533722108637184","1266537588137091074","1733467884","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Crazyeyes224",0,FALSE,FALSE,NA,NA
"RT @MarkDice: And not a single one of them wearing a MAGA hat.   They’re pissed because CNN led them to believe for two years that Trump wo…",FALSE,0,NA,2020-05-30 01:11:06,FALSE,NA,"1266537588086669312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ALTHEA595",183,TRUE,FALSE,NA,NA
"RT @toddstarnes: Hey @brianstelter - why aren't the @CNN reporters asking the looters and rioters why they aren't social distancing?",FALSE,0,NA,2020-05-30 01:11:06,FALSE,NA,"1266537587537137666",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Silverback1949",195,TRUE,FALSE,NA,NA
"RT @IngrahamAngle: Oh my goodness—@CNN’s HQ is under attack and they’re not reporting on it.",FALSE,0,NA,2020-05-30 01:11:06,FALSE,NA,"1266537587402960897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GibboneyTcb",5957,TRUE,FALSE,NA,NA
"RT @NewDay: Minnesota police arrest CNN reporter and camera crew as they report from protests in Minneapolis https://t.co/IY0H1Lc77E https:…",FALSE,0,NA,2020-05-30 01:11:06,FALSE,NA,"1266537587247702017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Faizan_putra",60236,TRUE,FALSE,NA,NA
"RT @w_terrence: CNN CENTER IS UNDER ATTACK IN ATLANTA GEORGIA 

I don’t condone riots but CNN has been very friendly toward rioters so I gu…",FALSE,0,NA,2020-05-30 01:11:06,FALSE,NA,"1266537587239522305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BU2BaRUSHfan",2483,TRUE,FALSE,NA,NA
"RT @ElmaAksalic: Violent demonstrations erupt outside of the @CNN headquarters in Atlanta, with protestors breaking glass at the main entra…",FALSE,0,NA,2020-05-30 01:11:06,FALSE,NA,"1266537586845036544",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Cynthia48285039",156,TRUE,FALSE,NA,NA
"@adoresungho @sprcmdysenthil @JacksomJonathan @mollyhc @CNN I’m not gonna argue with a kpop account. Stan kanye 💅",FALSE,0,"adoresungho",2020-05-30 01:11:06,FALSE,"1266533146029244416","1266537586819923968","793258738778071041","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRuffDog",0,FALSE,FALSE,NA,NA
"RT @CNN: JUST IN: Multiple police vehicles have had their windows broken in front of the CNN Center in Atlanta. Protests are taking place i…",FALSE,0,NA,2020-05-30 01:11:06,FALSE,NA,"1266537586572623873",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Missin_Florida",995,TRUE,FALSE,NA,NA
"RT @cooperchip1: New declassified documents show that Flynn discussed in detail Russia's response to the Obama administration's sanctions,…",FALSE,0,NA,2020-05-30 01:11:06,FALSE,NA,"1266537586526478336",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Skepmi",34,TRUE,FALSE,NA,NA
"RT @RealSaavedra: Wrong

CNN does not care about ratings, which is why they are always in last place

CNN is about left-wing activism and p…",FALSE,0,NA,2020-05-30 01:11:06,FALSE,NA,"1266537586497069058",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BMasonte",186,TRUE,FALSE,NA,NA
"RT @KFILE: This is such severe CNN derangement syndrome. 

In Benny's mind, CNN whipped these people into a frenzy. Not the death of George…",FALSE,0,NA,2020-05-30 01:11:06,FALSE,NA,"1266537586425843723",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BriannaBBush",126,TRUE,FALSE,NA,NA
"@theangiestanton How long till cnn fires him?",FALSE,0,"theangiestanton",2020-05-30 01:11:06,FALSE,"1266387677710073857","1266537586371289093","332590264","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Emil977",0,FALSE,FALSE,NA,NA
"RT @OmarJimenez: It’s not just Minneapolis, we are now seeing protests in cities across the country over the death of George Floyd. This is…",FALSE,0,NA,2020-05-30 01:11:06,FALSE,NA,"1266537586324979712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndreezyDrizzle",2496,TRUE,FALSE,NA,NA
"RT @fernalfonso: Glass getting broken outside the main entrance to CNN's Atlanta headquarters; protesters cheer https://t.co/EToiEj5Pom",FALSE,0,NA,2020-05-30 01:11:06,FALSE,NA,"1266537585679183872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NoahLight_",6226,TRUE,FALSE,NA,NA
"@CNN The Israel trained police giving Americans a taste of #Gaza",FALSE,0,"CNN",2020-05-30 01:11:06,FALSE,"1266315061221613569","1266537585490440192","759251","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","arifnajmi6",0,FALSE,FALSE,NA,NA
"RT @AngeloJohnGage: So much irony, I had to meme it.

#Looters #GeorgeFloyd #CNN #BlackLivesMatter https://t.co/K6DsKR8m34",FALSE,0,NA,2020-05-30 01:11:06,FALSE,NA,"1266537585482117121",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CookieFreshPimp",2,TRUE,FALSE,NA,NA
"RT @DineshDSouza: I hear CNN called in a SWAT team! Why don’t the network  anchors egg on these protesters the way they do when they are de…",FALSE,0,NA,2020-05-30 01:11:06,FALSE,NA,"1266537585217884160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","masterchiefLt",3634,TRUE,FALSE,NA,NA
"RT @ASE: Cornel West just dropped the mic on CNN with Anderson Cooper. ""This is a rebellion""",FALSE,0,NA,2020-05-30 01:11:06,FALSE,NA,"1266537585184251911",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThePenExaminer",67,TRUE,FALSE,NA,NA
"RT @Jordan_Sather_: Black Lives Matter/Fuck Trump protesters destroying CNN headquarters.

Aren't y'all on the same team? https://t.co/DNQb…",FALSE,0,NA,2020-05-30 01:11:06,FALSE,NA,"1266537585175920641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Debbiliongoat",157,TRUE,FALSE,NA,NA
"RT @H0TB0YJIN: CNN REPORT: ⚠️

“Floyd was “Non-responsive” for 2 mins and 53 seconds before the police officer took his knee off of his nec…",FALSE,0,NA,2020-05-30 01:11:06,FALSE,NA,"1266537585150590976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","diionysus2seok",12080,TRUE,FALSE,NA,NA
"RT @DavidBegnaud: BREAKING: CNN showing live images of a vehicle on fire in Atlanta surrounded by protesters. @CNNValencia reports o hefts…",FALSE,0,NA,2020-05-30 01:11:06,FALSE,NA,"1266537585112829952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BCWildfireWkly",46,TRUE,FALSE,NA,NA
"RT @IngrahamAngle: Oh my goodness—@CNN’s HQ is under attack and they’re not reporting on it.",FALSE,0,NA,2020-05-30 01:11:05,FALSE,NA,"1266537584597049344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","USAMomofboys",5957,TRUE,FALSE,NA,NA
"@CNN What about protestors looting a cafe in CNN HQ right now!",FALSE,0,"CNN",2020-05-30 01:11:05,FALSE,"1266534564287049728","1266537584592896002","759251","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","39TruthSeeker",0,FALSE,FALSE,NA,NA
"RT @CNN: JUST IN: Multiple police vehicles have had their windows broken in front of the CNN Center in Atlanta. Protests are taking place i…",FALSE,0,NA,2020-05-30 01:11:05,FALSE,NA,"1266537584274137090",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GeorgeBangx",995,TRUE,FALSE,NA,NA
"RT @Breaking911: CNN Headquarters in Atlanta being destroyed; massive police presence 

 https://t.co/dYnYNJj83a",FALSE,0,NA,2020-05-30 01:11:05,FALSE,NA,"1266537584223608832",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","OSILVA69208918",4844,TRUE,FALSE,NA,NA
"RT @DeAnna4Congress: CNN is eating at the Karma buffet right now? 

Or Did the Black American community finally realize CNN has been duping…",FALSE,0,NA,2020-05-30 01:11:05,FALSE,NA,"1266537584202862596",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","pocono_mtn",621,TRUE,FALSE,NA,NA
"RT @IngrahamAngle: Oh my goodness—@CNN’s HQ is under attack and they’re not reporting on it.",FALSE,0,NA,2020-05-30 01:11:05,FALSE,NA,"1266537583858851840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","allanmalina",5957,TRUE,FALSE,NA,NA
"RT @bennyjohnson: CNN HQ in Atlanta getting overrun by leftist protesters that they themselves whipped into a frenzy.

Many are defacing an…",FALSE,0,NA,2020-05-30 01:11:05,FALSE,NA,"1266537583854718979",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ceaof",4454,TRUE,FALSE,NA,NA
"@jonny290 @Kavaeric Lmao at all the people wondering why the left is rioting against CNN.

These people really thin… https://t.co/vcCO9F4Wuz",FALSE,0,"jonny290",2020-05-30 01:11:05,TRUE,"1266518511041429507","1266537583850541067","16818453","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","radcheet",0,FALSE,FALSE,NA,NA
"RT @fernalfonso: Glass getting broken outside the main entrance to CNN's Atlanta headquarters; protesters cheer https://t.co/EToiEj5Pom",FALSE,0,NA,2020-05-30 01:11:05,FALSE,NA,"1266537583670067200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hslotgolden1",6226,TRUE,FALSE,NA,NA
"RT @CarlAzuzCNN: Hey, thank you for your tweets &amp; concerns about the violence at the CNN Center in Atlanta. I’m deeply sorry to see it in o…",FALSE,0,NA,2020-05-30 01:11:05,FALSE,NA,"1266537583569440770",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cosmos_inc58",9,TRUE,FALSE,NA,NA
"RT @CNNPolitics: In an analysis, CNN's Chris Cillizza says the governor of Minnesota just showed what leadership in a crisis looks like htt…",FALSE,0,NA,2020-05-30 01:11:05,FALSE,NA,"1266537583334633472",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bentlybooboo",29,TRUE,FALSE,NA,NA
"RT @CNN: JUST IN: Multiple police vehicles have had their windows broken in front of the CNN Center in Atlanta. Protests are taking place i…",FALSE,0,NA,2020-05-30 01:11:05,FALSE,NA,"1266537583078768640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DomztheTechie",995,TRUE,FALSE,NA,NA
"@Themaskedaveng8 @SteveMeier @CNN My article is the original source. Hello?",FALSE,0,"Themaskedaveng8",2020-05-30 01:11:05,FALSE,"1266537212126076928","1266537582936064001","1114147573344948225","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realJeffreyLord",0,FALSE,FALSE,NA,NA
"RT @FreeIllinoisNow: 💥🎤🎤🎤@CNN HEADQUARTERS BEING DESTROYED BY PROTESTORS

Protestors first deface the CNN sign and then in violent protest…",FALSE,0,NA,2020-05-30 01:11:05,FALSE,NA,"1266537582667669505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PatriotPka",126,TRUE,FALSE,NA,NA
"RT @BalthazarGrimm: @Steve_Sailer CNN: “stoke the flames stoke the flames stoke the flames stoke the flames....”

Also CNN “Aaagh the flame…",FALSE,0,NA,2020-05-30 01:11:05,FALSE,NA,"1266537582642425856",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SporkLiftDriver",9,TRUE,FALSE,NA,NA
"RT @erniesuggs: Protesters have started to bust out window at CNN. They have already tagged the iconic sign as the protest for George Floyd…",FALSE,0,NA,2020-05-30 01:11:05,FALSE,NA,"1266537582432858119",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yellowstarrdust",24,TRUE,FALSE,NA,NA
"RT @fernalfonso: Glass getting broken outside the main entrance to CNN's Atlanta headquarters; protesters cheer https://t.co/EToiEj5Pom",FALSE,0,NA,2020-05-30 01:11:05,FALSE,NA,"1266537582432849923",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ImAliveNotDead",6226,TRUE,FALSE,NA,NA
"@peter_donnelly @lisa06905 @fernalfonso @kaitlancollins I don't think CNN is any better -- it's just better at *app… https://t.co/pDK7c0Y8UE",FALSE,0,"peter_donnelly",2020-05-30 01:11:05,TRUE,"1266537230287245312","1266537582118215682","18593435","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SandraHelena39",0,FALSE,FALSE,NA,NA
"RT @DeAnna4Congress: CNN is eating at the Karma buffet right now? 

Or Did the Black American community finally realize CNN has been duping…",FALSE,0,NA,2020-05-30 01:11:05,FALSE,NA,"1266537582076321792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Spamemailbox1",621,TRUE,FALSE,NA,NA
"RT @H0TB0YJIN: CNN REPORT: ⚠️

“Floyd was “Non-responsive” for 2 mins and 53 seconds before the police officer took his knee off of his nec…",FALSE,0,NA,2020-05-30 01:11:05,FALSE,NA,"1266537581975486465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","floralbusan",12080,TRUE,FALSE,NA,NA
"RT @OmarJimenez: It’s not just Minneapolis, we are now seeing protests in cities across the country over the death of George Floyd. This is…",FALSE,0,NA,2020-05-30 01:11:05,FALSE,NA,"1266537581933670400",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MARIANNEMCDER14",2496,TRUE,FALSE,NA,NA
"@CNNPolitics This has to be a CNN parody account. Please say it is.",FALSE,0,"CNNPolitics",2020-05-30 01:11:05,FALSE,"1266532041702678533","1266537581694631942","13850422","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UVIL1991",0,FALSE,FALSE,NA,NA
"@jilre64 @teamronnie2012 @IngrahamAngle @CNN Example #1: Russian Collusion hoax perpuated for years by the likes of… https://t.co/UxSp9uXWy6",FALSE,0,"jilre64",2020-05-30 01:11:05,TRUE,"1266537290861621248","1266537581610663948","3317998951","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MattLansing1",0,FALSE,FALSE,NA,NA
"@4StarReview Why CNN? In Atlanta?",FALSE,0,"4StarReview",2020-05-30 01:11:05,FALSE,"1266527773293674496","1266537581581340674","1200820183901753344","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reda2448",0,FALSE,FALSE,NA,NA
"RT @fin_de_semana_: Democracy is dying right in front of us",FALSE,0,NA,2020-05-30 01:11:05,FALSE,NA,"1266537581295972352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","n1kk1_69",1,TRUE,FALSE,NA,NA
"RT @RichardGrenell: The editors at the Washington Post and New York Times (along with CNN and others) have a professional obligation in thi…",FALSE,0,NA,2020-05-30 01:11:05,FALSE,NA,"1266537581111435264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DebraDeedabee",5222,TRUE,FALSE,NA,NA
"@CNN War is coming",FALSE,0,"CNN",2020-05-30 01:11:05,FALSE,"1266368979003564032","1266537581014990848","759251","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NoShame522",0,FALSE,FALSE,NA,NA
"RT @H0TB0YJIN: CNN REPORT: ⚠️

“Floyd was “Non-responsive” for 2 mins and 53 seconds before the police officer took his knee off of his nec…",FALSE,0,NA,2020-05-30 01:11:05,FALSE,NA,"1266537580985815044",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gukkiemilie",12080,TRUE,FALSE,NA,NA
"RT @NabilahforGA07: Now that all four CNN crew members have been arrested covering the murder can we arrest all four of the cops who commit…",FALSE,0,NA,2020-05-30 01:11:05,FALSE,NA,"1266537580776095747",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rockingrobin2",252,TRUE,FALSE,NA,NA
"RT @BalthazarGrimm: @Steve_Sailer CNN: “stoke the flames stoke the flames stoke the flames stoke the flames....”

Also CNN “Aaagh the flame…",FALSE,0,NA,2020-05-30 01:11:05,FALSE,NA,"1266537580729860096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","qubedsquared",9,TRUE,FALSE,NA,NA
"RT @tedcruz: Important thread by one of the best foreign policy journalists in the country. What are the odds ABC, NBC, CBS, CNN, NYT or Wa…",FALSE,0,NA,2020-05-30 01:11:05,FALSE,NA,"1266537580646072320",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Cocofritz",189,TRUE,FALSE,NA,NA
"RT @IngrahamAngle: Oh my goodness—@CNN’s HQ is under attack and they’re not reporting on it.",FALSE,0,NA,2020-05-30 01:11:05,FALSE,NA,"1266537580608307200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","asyoureadthis",5957,TRUE,FALSE,NA,NA
"RT @CNN: Derek Chauvin, the former Minneapolis police officer seen in a video with his knee on George Floyd's neck, has been arrested and f…",FALSE,0,NA,2020-05-30 01:11:04,FALSE,NA,"1266537580457156609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pinkie_koy",24468,TRUE,FALSE,NA,NA
"@teamronnie2012 @IngrahamAngle @CNN How would you know what fake is?
You clearly have no idea what is happening.",FALSE,0,"teamronnie2012",2020-05-30 01:11:04,FALSE,"1266524240947195904","1266537580067278849","805236253","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Duke5Mom",0,FALSE,FALSE,NA,NA
"RT @fernalfonso: Protesters turning their attention to Atlanta police cars outside the CNN Center https://t.co/tEMeYMSTtT",FALSE,0,NA,2020-05-30 01:11:04,FALSE,NA,"1266537579777789952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AltemusFrances",70,TRUE,FALSE,NA,NA
"RT @ScoutWithBryan: So...why are we doing this to CNN of all places?

The cop was arrested &amp; will be charged with murder. What purpose does…",FALSE,0,NA,2020-05-30 01:11:04,FALSE,NA,"1266537579362516993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itsrushin",1,TRUE,FALSE,NA,NA
"@ToastedRe @Julietknows1 Guess @brianstelter and @BrookeBCNN on another one of their crying spree.  Y’all think tha… https://t.co/VoxaXz0Lkd",FALSE,0,"ToastedRe",2020-05-30 01:11:04,TRUE,"1266532927837474816","1266537579190652929","1061016650810503168","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","teety1970",0,FALSE,FALSE,NA,NA
"RT @fernalfonso: Glass getting broken outside the main entrance to CNN's Atlanta headquarters; protesters cheer https://t.co/EToiEj5Pom",FALSE,0,NA,2020-05-30 01:11:04,FALSE,NA,"1266537578821496833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KAG202084605539",6226,TRUE,FALSE,NA,NA
"@secupp Dang. Even protesters realize how much @cnn sucks now.",FALSE,0,"secupp",2020-05-30 01:11:04,FALSE,"1266516856434765825","1266537578720899072","19268706","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rich33ksu",0,FALSE,FALSE,NA,NA
"RT @emmaschuetz: “America is a failed social experiment” Cornel West speaking the fuckinggg truth on CNN right now",FALSE,0,NA,2020-05-30 01:11:04,FALSE,NA,"1266537578443890689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RocknRollSavior",50,TRUE,FALSE,NA,NA
