"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","topic"
"RT @likewhodini: Now it makes sense about the hot mics before press briefing. @potus was tricked &amp; he had to get America moving again. He h…",FALSE,0,NA,2020-06-03 01:38:00,FALSE,NA,"1267993909252292609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jennacathill",1,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:38:00,FALSE,NA,"1267993909222916101",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nicolefloresc_",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:38:00,FALSE,NA,"1267993909160017920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DAndRGaming26",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @CTZebra: Chad Eddinger, 49yo who worked  at the Wilkes-Barre VA Medical center, PA died of #covid19 on 4/29. He was both a Marine veter…",FALSE,0,NA,2020-06-03 01:38:00,FALSE,NA,"1267993908841271298",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TNeumann1972",3,TRUE,FALSE,NA,NA,"covid19"
"#Coronavirus: More than 25,000 patients discharged to care homes in crucial 30 days before routine testing

Exclusi… https://t.co/vLRNAjKmaa",FALSE,0,NA,2020-06-03 01:38:00,TRUE,NA,"1267993908669186049",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SaveRedlandLibr",0,FALSE,FALSE,NA,NA,"covid19"
"RT @rapplerdotcom: The World Health Organization, countering statements made by Italian doctor Alberto Zangrillo, stresses the coronavirus…",FALSE,0,NA,2020-06-03 01:38:00,FALSE,NA,"1267993906433556480",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PHLNewsInsider",6,TRUE,FALSE,NA,NA,"covid19"
"RT @DrJasonJohnson: Trump wants temporary military bases, blockades and triage units set up within 48 hours to deal with #protest - but aft…",FALSE,0,NA,2020-06-03 01:37:59,FALSE,NA,"1267993905037021184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dawnreshendoty",1302,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:59,FALSE,NA,"1267993903690440704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hnjsng0914",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:59,FALSE,NA,"1267993901937258496",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ljeunnim",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:58,FALSE,NA,"1267993901299904513",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","suwult13",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:58,FALSE,NA,"1267993901228531712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","crdless",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:58,FALSE,NA,"1267993900427423746",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_DramaChris",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @AWKWORDrap: Number of protestors arrested for seeking justice: 4,000+

Number of cops arrested for murdering #GeorgeFloyd: 1 out of 4…",FALSE,0,NA,2020-06-03 01:37:58,FALSE,NA,"1267993900423286784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mariluna329",95,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:58,FALSE,NA,"1267993900322639872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YangGangThangs",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:58,FALSE,NA,"1267993899525644289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","renee_norton_98",5030,TRUE,FALSE,NA,NA,"covid19"
"The great #Covid19 #recession recession has officially begun. Even iron ore prices couldn't save us #ausecon #auspol",FALSE,0,NA,2020-06-03 01:37:58,FALSE,NA,"1267993897621311489",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nickihutley",0,FALSE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:57,FALSE,NA,"1267993897025720320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ye26510017",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:57,FALSE,NA,"1267993896539222016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kaarrlaah",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:57,FALSE,NA,"1267993895893377026",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeijahLopez",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:57,FALSE,NA,"1267993895666925568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","madisenjw",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:57,FALSE,NA,"1267993893318115328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SmythDenham",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:56,FALSE,NA,"1267993889605947392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","juliaakinsleyy",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:56,FALSE,NA,"1267993889581019136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MrsVzq",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:56,FALSE,NA,"1267993889534812160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DreamyNeptune",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @ouchinagirl: Does the cure for #COVID19 already exist? Andreas Kalcker interviewed about chlorine dioxide as a lifesaving therapy for h…",FALSE,0,NA,2020-06-03 01:37:56,FALSE,NA,"1267993889388011522",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ColSDM",51,TRUE,FALSE,NA,NA,"covid19"
"Give $2000/month to every American #moneyforthepeople #covid19 - Sign the Petition! https://t.co/GnUlce9VOO via @Change",FALSE,0,NA,2020-06-03 01:37:55,FALSE,NA,"1267993888838397953",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TheKing5983",0,FALSE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:55,FALSE,NA,"1267993887693369345",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ssafiyyahhh",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:55,FALSE,NA,"1267993887651491840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Booklover961",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @EveryDayBitches: @lamortdemal They are also spitting on people. Its terrorism considering the #COVID19 https://t.co/Wuox8MyGBy",FALSE,0,NA,2020-06-03 01:37:55,FALSE,NA,"1267993887206932483",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CamWriting_",105,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:55,FALSE,NA,"1267993886120648707",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SWVMPSOULJVH",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:55,FALSE,NA,"1267993885021790218",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lindymomma",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:54,FALSE,NA,"1267993884052905984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alesinn7",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:54,FALSE,NA,"1267993883989983232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanielSurviving",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:54,FALSE,NA,"1267993883293691904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MariaVi42471386",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:54,FALSE,NA,"1267993882517630977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dusana_",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @JudgeClayJ: Updated #COVID19 cases map from @DCHHS and @PCCInnovation https://t.co/nwtcmpPE02",FALSE,0,NA,2020-06-03 01:37:54,FALSE,NA,"1267993881171447814",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bigfinepr3tty",7,TRUE,FALSE,NA,NA,"covid19"
"Last updated: June 03, 2020
United States
Coronavirus Cases:
1,881,205
Deaths:
108,059
Recovered:
645,974
#COVID19… https://t.co/3ik3ho8CRG",FALSE,0,NA,2020-06-03 01:37:54,TRUE,NA,"1267993881003655168",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LostInSofa",0,FALSE,FALSE,NA,NA,"covid19"
"RT @AnonymusNews_: 💣🔥💣🔥💣🔥💣🔥💣🔥💣🔥💣

Developer BILL GATES. #COVID19.

Spread before They delete this video.

#Anonymus. https://t.co/cKuGYMae7m",FALSE,0,NA,2020-06-03 01:37:53,FALSE,NA,"1267993880290627585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","edwin_mvnuel",1756,TRUE,FALSE,NA,NA,"covid19"
"RT @dockaurG: Pre-print: “Viral dynamics matter—early control of replication.. crucial in averting complications. Early #Hydroxychloroquine…",FALSE,0,NA,2020-06-03 01:37:53,FALSE,NA,"1267993879137181697",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nuts2bee",31,TRUE,FALSE,NA,NA,"covid19"
"20 new #COVID19 cases today in Alaska. So the two highest daily totals for Covid have come in the last three days.",FALSE,0,NA,2020-06-03 01:37:53,FALSE,NA,"1267993878407323648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fish_Alaska",0,FALSE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:52,FALSE,NA,"1267993875861385217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","taylor_mccreary",5030,TRUE,FALSE,NA,NA,"covid19"
"@TimRunsHisMouth @realDonaldTrump @NC_Governor @GregAbbott_TX #COVID19 🤣🤣🤣   

✅Make TEXAS BLUE 🗳",FALSE,0,"TimRunsHisMouth",2020-06-03 01:37:51,FALSE,"1267986861089345536","1267993871977517057","34367582","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maemiguiel1",0,FALSE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:51,FALSE,NA,"1267993871008628736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dkarenzithap93",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @ianbremmer: The #COVID19 pandemic and unemployment disproportionately impact the same US communities protesting for racial justice - wi…",FALSE,0,NA,2020-06-03 01:37:50,FALSE,NA,"1267993865908359168",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mig30m6",16,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:50,FALSE,NA,"1267993865719615489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kara301295",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @ashoswai: Countries those who have failed at present to control #COVID19 are USA, Brazil, Russia, UK and India. The leaders of all thes…",FALSE,0,NA,2020-06-03 01:37:50,FALSE,NA,"1267993865266491395",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Hukusbukus1",603,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:50,FALSE,NA,"1267993864536760320",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Sunflow90200208",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:50,FALSE,NA,"1267993864364675077",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gustavomo_o",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:49,FALSE,NA,"1267993863723143168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BasicHispanic1",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:49,FALSE,NA,"1267993862678679552",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nursee_nurse77",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @TarekFatah: Meet Prof. Ertugrul Yazid of Quaid-e-Azam University, Islamabad presenting his secret findings on #COVID19 and y dead bodie…",FALSE,0,NA,2020-06-03 01:37:49,FALSE,NA,"1267993862464626695",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","64c0008f8e5f4bf",729,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:49,FALSE,NA,"1267993860824633344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","llamalemons",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:48,FALSE,NA,"1267993859612708866",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jhonnitsunami",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:48,FALSE,NA,"1267993858970988544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alexv_velazquez",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:48,FALSE,NA,"1267993858786426881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elliebourbaki26",5030,TRUE,FALSE,NA,NA,"covid19"
"RT @himantabiswa: 📌Alert ~ 28 new cases of #COVID19+ 

12 Nagaon, 10 Golaghat, 1 Jorhat 

 5 from Airport 

↗️Total cases 1513
↗️Recovered…",FALSE,0,NA,2020-06-03 01:37:48,FALSE,NA,"1267993858425581569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RahulDu97648208",190,TRUE,FALSE,NA,NA,"covid19"
"RT @WaqarVick: Defund the police.

Students in Philly left to learn at home because of #COVID19 could not get free wi-fi and we want to inc…",FALSE,0,NA,2020-06-03 01:37:48,FALSE,NA,"1267993856953417729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KwhitneyKaleigh",38,TRUE,FALSE,NA,NA,"covid19"
"RT @AnaCabrera: JUST IN: The US should have a “couple hundred million” doses of a #COVID19 vaccine by the start of 2021, Dr. Fauci says.",FALSE,0,NA,2020-06-03 01:37:47,FALSE,NA,"1267993853992337408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JediMasterMason",488,TRUE,FALSE,NA,NA,"covid19"
"RT @NewsThaivisa: No confirmation on when international tourists can return to Thailand: PM https://t.co/YYqbDfWCt7 #thailand #coronavirus…",FALSE,0,NA,2020-06-03 01:37:47,FALSE,NA,"1267993852201205760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dariophoto69",2,TRUE,FALSE,NA,NA,"covid19"
"RT @YourAnonCentral: Hospital staff battling #COVID19 comes out to applaud protestors in New York - demonstrators shout back ‘Thank You’. #…",FALSE,0,NA,2020-06-03 01:37:46,FALSE,NA,"1267993850905104384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kikathelion",5030,TRUE,FALSE,NA,NA,"covid19"
