"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","topic"
"RT @United_Aeris: Clean the search RT &amp; Replies
EXO We Are One
EXO rainbow
EXO is 9
EXO Talent 
EXO Art 
EXO Vocals
EXO SuHo
EXO Lay
EXO Se…",FALSE,0,NA,2020-06-02 21:51:35,FALSE,NA,"1267936929401540610",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","exo_any",85,TRUE,FALSE,NA,NA,"rainbow"
"RT @xxJayAero: open your heart and follow your rainbow 🌈✨

#sonic #sth #sonicthehedgehog #pride #pride2020 #pridemonth https://t.co/9RK3JHy…",FALSE,0,NA,2020-06-02 21:51:34,FALSE,NA,"1267936922531500037",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LennyLink",434,TRUE,FALSE,NA,NA,"rainbow"
"@AutumnVonDoe Mad eye is now with quartz autumn they are playing in the rainbow heavens just think of the happy times with them autumn",FALSE,2,"AutumnVonDoe",2020-06-02 21:51:32,FALSE,"1267935054610731017","1267936915657023488","1724361948","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","liwoth9965",0,FALSE,FALSE,NA,NA,"rainbow"
"Unuh see why rainbow in so much a the girl them bio",FALSE,9,NA,2020-06-02 21:51:29,FALSE,NA,"1267936904797921287",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tayforbes02",0,FALSE,FALSE,NA,NA,"rainbow"
"RT @Car01am: RT Tammysdragonfly
 ☀☁☀☁☀☁☀☁☀ IT'S 99c☀☁☀☁☀☁☀☁☀
ROMANCE AT THE END OF YOUR RAINBOW!!
1 BestSeller on Amazon ✨A TOUCH OF PASSIO…",FALSE,0,NA,2020-06-02 21:51:27,FALSE,NA,"1267936893125177348",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Booksthatsizzle",1,TRUE,FALSE,NA,NA,"rainbow"
"RT @skaharumi: μ's but I also switched their hair and image colors~ https://t.co/69KwHJlL4W",FALSE,0,NA,2020-06-02 21:51:22,FALSE,NA,"1267936873361690627",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rainbow_TDrop",433,TRUE,FALSE,NA,NA,"rainbow"
"@BYJennings Why he is so worried about belittling poor and working class people and then not expecting any feedback… https://t.co/uAkrmQqzP4",FALSE,0,"BYJennings",2020-06-02 21:51:20,TRUE,"1267858799441960960","1267936863773429760","34103075","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kae_DidThat",0,FALSE,FALSE,NA,NA,"rainbow"
"RT @MarieFrRenaud: Today is June 2nd. June is Pride MONTH and already the rainbow flag at the Legislature has been taken down. Sad to see.…",FALSE,0,NA,2020-06-02 21:51:13,FALSE,NA,"1267936835033952256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NatashaEmmCee",234,TRUE,FALSE,NA,NA,"rainbow"
"RT @tobartoys: Freebie Friday! Win our Animigos Rainbow Unicorn with magical sounds &amp; rainbow mane!  See facebook for T&amp;C's. Close Weds 3rd…",FALSE,0,NA,2020-06-02 21:51:10,FALSE,NA,"1267936823558504458",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","fionaparr",680,TRUE,FALSE,NA,NA,"rainbow"
"RT @redbyts: something about these numbers doesn’t add up to me https://t.co/EBO5zHLEJ8",FALSE,0,NA,2020-06-02 21:51:10,FALSE,NA,"1267936823285821452",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ruby_rainbow_",94481,TRUE,FALSE,NA,NA,"rainbow"
"RT @IAMSDOT5: STL EMBARRASSING!! OTHER CITIES HITTIN THEM FOLKS WHERE IT HURT STEALING BENZ, HELLCATS OFF SHOW ROOMS FLOORS IN THE DOWNTOWN…",FALSE,0,NA,2020-06-02 21:51:04,FALSE,NA,"1267936799340593153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","myanicole__",60,TRUE,FALSE,NA,NA,"rainbow"
"they may advance. Later, Archie enters the main hall of the castle while Guzma is helping the player hold off two T… https://t.co/mIiroxyfHJ",FALSE,0,"REGlDRACO",2020-06-02 21:51:03,TRUE,"1267936747339558919","1267936792226992131","1134597829509439491","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","REGlDRACO",0,FALSE,FALSE,NA,NA,"rainbow"
"RT @Nivea__mc: ""Great things never came from  comfort zones..."" #MotivationalQuotes
#amazing #nature #incrivel #storm #rainbow #ocean #clou…",FALSE,0,NA,2020-06-02 21:51:01,FALSE,NA,"1267936784047935489",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bondj008",83,TRUE,FALSE,NA,NA,"rainbow"
"RT @ShareefJackson: Check out ⁦@cypheroftyr⁩ smashing her fundraiser ghosts and playing Animal Crossing | #BailProject | #BlackLivesMatter…",FALSE,0,NA,2020-06-02 21:50:56,FALSE,NA,"1267936766356525058",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jcgchicago",23,TRUE,FALSE,NA,NA,"rainbow"
"RT @twe1vecopie2: อมธ what the fuck is this rainbow flag lmaooooooo https://t.co/ufAD3E2UaK",FALSE,0,NA,2020-06-02 21:50:51,FALSE,NA,"1267936742088118272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","first_fas",561,TRUE,FALSE,NA,NA,"rainbow"
"@RockLeeTheBot Now that’s the face when you died to the rainbow hoho I think",FALSE,0,"RockLeeTheBot",2020-06-02 21:50:46,FALSE,"1267936574320320518","1267936723713040385","1010876040791683074","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","scar_fallen",0,FALSE,FALSE,NA,NA,"rainbow"
"My kids laughed. Yay or nay? https://t.co/UCPw7W0Uxs",FALSE,67,NA,2020-06-02 21:50:43,FALSE,NA,"1267936710362619907",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mand_rainbow",2,FALSE,FALSE,NA,NA,"rainbow"
"@melxncholyeyes I still tell people about what a mess it was",FALSE,1,"melxncholyeyes",2020-06-02 21:50:43,FALSE,"1267936561716432897","1267936710089936898","742807877002350597","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rainbow_samalam",0,FALSE,FALSE,NA,NA,"rainbow"
"RT @rnlynn1958: @DianaWr48476186 @LeroyTaggart @realDonaldTrump Honestly Diana, I think it’s a small number of people who are ignorant raci…",FALSE,0,NA,2020-06-02 21:50:42,FALSE,NA,"1267936706042507266",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Miriamgh57",74,TRUE,FALSE,NA,NA,"rainbow"
"RT @womensart1: ""It is my goal as an artist to create works that expose injustice &amp; reveal beauty. The rainbow is literally a spectrum of c…",FALSE,0,NA,2020-06-02 21:50:39,FALSE,NA,"1267936692956094464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_holtzys",305,TRUE,FALSE,NA,NA,"rainbow"
"RT @xxJayAero: open your heart and follow your rainbow 🌈✨

#sonic #sth #sonicthehedgehog #pride #pride2020 #pridemonth https://t.co/9RK3JHy…",FALSE,0,NA,2020-06-02 21:50:38,FALSE,NA,"1267936689898639362",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanRolen1",434,TRUE,FALSE,NA,NA,"rainbow"
"RT @lsjngs: Good morning, my friends, beautiful rainbow 🌈 wish you all a happy a day🌹😊 https://t.co/ZT5IDcR5Xc",FALSE,0,NA,2020-06-02 21:50:36,FALSE,NA,"1267936680000004096",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DijanaMaksic",24,TRUE,FALSE,NA,NA,"rainbow"
"#TylersBirthdayCountdown Only ten days away! Thinking about making myself a gay ass rainbow cake. Bringing Pride to me~*~*",FALSE,1,NA,2020-06-02 21:50:35,FALSE,NA,"1267936676078391298",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","thatswhatTYsaid",0,FALSE,FALSE,NA,NA,"rainbow"
"@fox13 Attention Weather!!!  RARE SIGHTING:  My husband, Mike Morris, saw TWO Rainbow Clouds today, at 12:18 pm, ne… https://t.co/cY7DlY61Fm",FALSE,0,"fox13",2020-06-02 21:50:33,TRUE,NA,"1267936670017400832","28152330","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","missmemorris",0,FALSE,FALSE,NA,NA,"rainbow"
"RT @jharnabhagwani: Rainbow Clown 🤡🌈
Follow me on Instagram// @jharnabhagwani for more tutorials like this ❤️ https://t.co/ANE3BI3fWQ",FALSE,0,NA,2020-06-02 21:50:33,FALSE,NA,"1267936668599955456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zikrianigenta",8845,TRUE,FALSE,NA,NA,"rainbow"
"i found my rainbow bracelet and im not taking it off this whole ty and gn",FALSE,1,NA,2020-06-02 21:50:29,FALSE,NA,"1267936652938395648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sugawarashreya",0,FALSE,FALSE,NA,NA,"rainbow"
"i appreciate the genderfucked white stripe and all but let's just go ahead and keep the rainbow thanks",FALSE,0,NA,2020-06-02 21:50:29,FALSE,NA,"1267936650123976705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rrofb",0,FALSE,FALSE,NA,NA,"rainbow"
"Team Rainbow Rocket in Pokémon Ultra Sun and Ultra Moon. He is one of the first pair of bosses the player must face… https://t.co/w1OnpfPLit",FALSE,0,"REGlDRACO",2020-06-02 21:50:24,TRUE,"1267936559384399872","1267936629731274753","1134597829509439491","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","REGlDRACO",0,FALSE,FALSE,NA,NA,"rainbow"
"RT @flarecafe: I get wanting a new flag, since the rainbow one is for every LGBT+ person. Not just one group but can we please have one tha…",FALSE,0,NA,2020-06-02 21:50:24,FALSE,NA,"1267936629517213696",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","solflowerrs",27,TRUE,FALSE,NA,NA,"rainbow"
"Acorn the turquoise unicorn crossed Rainbow River to stop The Cyclone from destroying the city!",FALSE,0,NA,2020-06-02 21:50:22,FALSE,NA,"1267936621166579715",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","C32543626",0,FALSE,FALSE,NA,NA,"rainbow"
"How rainbow flag became symbol of LGBTQ pride https://t.co/4tEJntUTwp https://t.co/AsPYEK4paX",FALSE,3,NA,2020-06-02 21:50:20,FALSE,NA,"1267936612710785027",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","WPTV",0,FALSE,FALSE,NA,NA,"rainbow"
"@MeghanMcCain Oh, but my dear, it exactly *IS* AMERICA. Until entitled white ladies of “genteel disposition” releas… https://t.co/OrTy6HMh4X",FALSE,5,"MeghanMcCain",2020-06-02 21:50:18,TRUE,"1267829724128047105","1267936603877580800","23176276","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shortyblueyes5",1,FALSE,FALSE,NA,NA,"rainbow"
"Take and Makes will be available tomorrow, Wednesday, June 3 for Ages 3-7. Create a rainbow fish by adding colorful… https://t.co/mhg8hYh3yo",FALSE,0,NA,2020-06-02 21:50:13,TRUE,NA,"1267936586295099393",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","OrlandPkLibrary",0,FALSE,FALSE,NA,NA,"rainbow"
"RT @cappuccinopapi_: In addition to this:
blackspacewpg@gmail.com
QPOC Winnipeg
Nine Circles Community Health
Rainbow Resource Centre
Main…",FALSE,0,NA,2020-06-02 21:50:09,FALSE,NA,"1267936567110234112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ashhyra",3,TRUE,FALSE,NA,NA,"rainbow"
"@KaizokuMama The rainbow one has been generalized to represent all of pride instead of just the gay orientation. Ga… https://t.co/FAZItFkoS1",FALSE,6,"KaizokuMama",2020-06-02 21:50:06,TRUE,"1267935117777014789","1267936553583570944","1049764011976417281","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cyber_Sanity",1,FALSE,FALSE,NA,NA,"rainbow"
"RT @joker_bray: HAPPY PRIDE MONTH! ❤️🧡💛💚💙 
For this month I'll be giving away a Lucky Halo 2019. To enter this giveaway you have to... 
❗️F…",FALSE,0,NA,2020-06-02 21:50:01,FALSE,NA,"1267936533178470401",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ItsMeMelody7",523,TRUE,FALSE,NA,NA,"rainbow"
"@SenSchumer 

Schumer ,  why  are. You  speaking,
Your. As. Abivious  as  daylight .
Predictable  as. Rain ,  cloud… https://t.co/l8zikaAxiC",FALSE,0,"SenSchumer",2020-06-02 21:49:59,TRUE,NA,"1267936526773690370","17494010","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WilliamStutts2",0,FALSE,FALSE,NA,NA,"rainbow"
"RT @stumckay1: I’m getting sick to death of this contrite “I’m white so it’s my fault” bollox. I have never oppressed or enslaved anyone, I…",FALSE,0,NA,2020-06-02 21:49:57,FALSE,NA,"1267936519039389698",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","trevorg26954041",714,TRUE,FALSE,NA,NA,"rainbow"
"Rainbow braids are not cute to me ew.",FALSE,0,NA,2020-06-02 21:49:52,FALSE,NA,"1267936497723940868",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MissKaneBaby_",0,FALSE,FALSE,NA,NA,"rainbow"
"RT @AbbadooO2: Rainbow Bab finished!! 
❤🧡💛💚💙💜 https://t.co/yotf3PxKEu",FALSE,0,NA,2020-06-02 21:49:52,FALSE,NA,"1267936497518379010",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eddiegalleggia",12,TRUE,FALSE,NA,NA,"rainbow"
"RT @ruskertweets: furry artists:
-draw your shameful kinks (while jacking it alongside you)
-celebrate 24-7-365 by being ultra gay
-hype fo…",FALSE,0,NA,2020-06-02 21:49:48,FALSE,NA,"1267936479671697419",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DMsalwaysopen2",329,TRUE,FALSE,NA,NA,"rainbow"
"RT @CONTEMPRA_INN: 🎧This footage of #Rare #rainbow 🌈 mist rolling off #Yosemite #Falls is truly In 2017, Utah-based landscape photographer…",FALSE,0,NA,2020-06-02 21:49:48,FALSE,NA,"1267936478040150020",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","__Abby_Normal",7,TRUE,FALSE,NA,NA,"rainbow"
"Fujifilm Instax Mini 11 Instant Camera - Lilac Purple (16654803) + Fujifilm Instax Mini Twin Pack Instant Film (164… https://t.co/kvnbWbBC8O",FALSE,0,NA,2020-06-02 21:49:39,TRUE,NA,"1267936440173817856",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lorinechang35",0,FALSE,FALSE,NA,NA,"rainbow"
"Demi Rose in a Rainbow Top Visits a Small Temple During Her Vacation in Bali 08/27/2019 https://t.co/6TN4VDaFNg… https://t.co/1t8La2dz6w",FALSE,0,NA,2020-06-02 21:49:36,TRUE,NA,"1267936431168794627",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LooksRose",0,FALSE,FALSE,NA,NA,"rainbow"
"@moonliIIies the mlm flag discourse is homophobic 😳 the fact that these people are trying to replace the rainbow fl… https://t.co/32Rj18wDN8",FALSE,4,"moonliIIies",2020-06-02 21:49:36,TRUE,"1267935198055981057","1267936427876192256","4527099039","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","beeeboxx",0,FALSE,FALSE,NA,NA,"rainbow"
"@melxncholyeyes What even was our course to be honest, the entirety of it was problematic",FALSE,1,"melxncholyeyes",2020-06-02 21:49:35,FALSE,"1267935831517532161","1267936425917456385","742807877002350597","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rainbow_samalam",0,FALSE,FALSE,NA,NA,"rainbow"
"@joker_bray @anqelalina Done! And my favorite color from the rainbow would have to be purple &lt;3",FALSE,1,"joker_bray",2020-06-02 21:49:35,FALSE,"1267653508586565632","1267936423853854721","1243751147254321152","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","axthrille",0,FALSE,FALSE,NA,NA,"rainbow"
"All Lives Matter Rainbow Peace Magnet https://t.co/SicgrehrHw via @zazzle",FALSE,1,NA,2020-06-02 21:49:31,FALSE,NA,"1267936406728474630",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bebopsplace",0,FALSE,FALSE,NA,NA,"rainbow"
"@Niloofa07038174 If it talks about the law
The essence thing
The pattern that nature draws as an obidience
Will the… https://t.co/tsvYKoQfv3",FALSE,0,"Niloofa07038174",2020-06-02 21:49:28,TRUE,"1267880075153870849","1267936395219234817","1168924996531564544","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pray9090",0,FALSE,FALSE,NA,NA,"rainbow"
"#OraInOnda ☞ Be Different Be Your Self ⇆ Radio Rainbow New Italia ☞ Su Radio Rainbow New Italia #LGBTQ 🌈 #radio ☞ S… https://t.co/3KyySY7juJ",FALSE,0,NA,2020-06-02 21:49:27,TRUE,NA,"1267936393143164929",NA,"<a href=""http://radionightitaly.us"" rel=""nofollow"">#NowOnAir</a>","RainbowItalia",0,FALSE,FALSE,NA,NA,"rainbow"
"WAIT IS THAT BLUE GAY PRIDE FLAG AN ACTUAL FLAG?? I THOUGHT THE GAY FLAG WAS SIMPLY THE RAINBOW ONE",FALSE,6,NA,2020-06-02 21:49:26,FALSE,NA,"1267936387367608323",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Hxpeisnil_",0,FALSE,FALSE,NA,NA,"rainbow"
"@MillieByrne12 The poor man (not) will be in for a hard time once the rainbow mob get a hold of him. It'll be. https://t.co/hNPYdDhSyG",FALSE,0,"MillieByrne12",2020-06-02 21:49:24,FALSE,"1267934433442701313","1267936380166049798","1171532581218598913","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nevertoolat8",0,FALSE,FALSE,NA,NA,"rainbow"
"RT @BadGuyAntoine: She’s A Rainbow 🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈 https://t.co/fWlqh6kDmF",FALSE,0,NA,2020-06-02 21:49:21,FALSE,NA,"1267936368010973184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","badgalfufu",7,TRUE,FALSE,NA,NA,"rainbow"
"RT @SatisfyinVideos: Rainbow bathbomb 🌈 https://t.co/qTLYljMCjR",FALSE,0,NA,2020-06-02 21:49:14,FALSE,NA,"1267936336427675648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A_will_eternal",212,TRUE,FALSE,NA,NA,"rainbow"
"RT @joker_bray: HAPPY PRIDE MONTH! ❤️🧡💛💚💙 
For this month I'll be giving away a Lucky Halo 2019. To enter this giveaway you have to... 
❗️F…",FALSE,0,NA,2020-06-02 21:49:05,FALSE,NA,"1267936298003767296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","axthrille",523,TRUE,FALSE,NA,NA,"rainbow"
"RT @joker_bray: HAPPY PRIDE MONTH! ❤️🧡💛💚💙 
For this month I'll be giving away a Lucky Halo 2019. To enter this giveaway you have to... 
❗️F…",FALSE,0,NA,2020-06-02 21:48:57,FALSE,NA,"1267936266819158024",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Angeliq54028957",523,TRUE,FALSE,NA,NA,"rainbow"
"RT @michaeljknowles: Help! Am I supposed to tweet a black square for #BlackLivesMatter or a rainbow square for #PrideMonth to demonstrate m…",FALSE,0,NA,2020-06-02 21:48:57,FALSE,NA,"1267936264784760832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xxnezumi",572,TRUE,FALSE,NA,NA,"rainbow"
