"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","topic"
"RT @day6siete: Uhm. Hi! I'm new to the fandom. I make fanarts. Please be nice to me~ 🥺👉👈

#DAY6 #데이식스 #YoungK
#The_Book_of_Us #The_Demon
#Z…",FALSE,0,NA,2020-06-02 02:50:03,FALSE,NA,"1267649652704243712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JKYOOU",193,TRUE,FALSE,NA,NA,"zombie"
"RT @AlexLunaViewof1: @MarkDice @jack Anyone know why these cops are unloading bricks from the back of a truck?
Maby 5G got to the ones prot…",FALSE,0,NA,2020-06-02 02:49:57,FALSE,NA,"1267649626116587521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BernyTx",75,TRUE,FALSE,NA,NA,"zombie"
"Fucking bet the zombie apocalypse is gonna happen in a few months..",FALSE,0,NA,2020-06-02 02:49:49,FALSE,NA,"1267649594218946560",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TheRealQueenBoo",0,FALSE,FALSE,NA,NA,"zombie"
"RT @stricklypesos: I’m that family member that don’t mind not being family no more 😂😂😂 bye",FALSE,0,NA,2020-06-02 02:49:49,FALSE,NA,"1267649591635324930",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zombie_bean",44379,TRUE,FALSE,NA,NA,"zombie"
"RT @FaithNaff: I just had a dark thought. It's been joked about that our culture's love of zombie stories stems from a deep-seeded desire t…",FALSE,0,NA,2020-06-02 02:49:48,FALSE,NA,"1267649590016294917",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sirbeast1269",6,TRUE,FALSE,NA,NA,"zombie"
"So what lovely surprise do you think June will bring us? Zombie apocalypse? Awareness of the matrix? Alien invasion… https://t.co/W05v164gJP",FALSE,1,NA,2020-06-02 02:49:34,TRUE,NA,"1267649531816161281",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DanielArenson",0,FALSE,FALSE,NA,NA,"zombie"
"@YuH8TM3 The start of the zombie apocalypse?",FALSE,0,"YuH8TM3",2020-06-02 02:49:32,FALSE,"1267617700563554305","1267649522144022531","925779741340327936","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AdHomin1711",0,FALSE,FALSE,NA,NA,"zombie"
"RT @AlexLunaViewof1: @realDonaldTrump Anyone know why these cops are unloading bricks from the back of a truck?
Maby 5G got to the ones pro…",FALSE,0,NA,2020-06-02 02:49:31,FALSE,NA,"1267649516267868160",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","VanSulli",8,TRUE,FALSE,NA,NA,"zombie"
"RT @AlexLunaViewof1: @RyanAFournier @realDonaldTrump Anyone know why these cops are unloading bricks from the back of a truck?
Maby 5G got…",FALSE,0,NA,2020-06-02 02:49:28,FALSE,NA,"1267649503496228864",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","1crazy_toaster",80,TRUE,FALSE,NA,NA,"zombie"
"@InitiativeRole @phyrce @vaughn_romero @Hjorimir Good news: Turn undead destroys zombies now.

Bad news: There is s… https://t.co/A1I56aUICR",FALSE,2,"TraylorAlan",2020-06-02 02:49:25,TRUE,"1267643246328475648","1267649491827486721","613825642","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TraylorAlan",0,FALSE,FALSE,NA,NA,"zombie"
"RT @POLARIZEHIGH: pride month doesn’t mean the blm movement is over it means an EXTRA fuck you to cops",FALSE,0,NA,2020-06-02 02:49:24,FALSE,NA,"1267649487142445056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zombie_bean",83399,TRUE,FALSE,NA,NA,"zombie"
"RT @MyHottestDay: ZOMBIE cover by Onewe

#Day6 #onewe #데이식스 #원위 https://t.co/LFYySvAU5K",FALSE,0,NA,2020-06-02 02:49:23,FALSE,NA,"1267649484596473859",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Soft_Crab",538,TRUE,FALSE,NA,NA,"zombie"
"RT @TommyDoyle47: Favorite zombie movie on this list? 🎬🎥",FALSE,0,NA,2020-06-02 02:49:21,FALSE,NA,"1267649477516591111",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ithrah69",36,TRUE,FALSE,NA,NA,"zombie"
"@RiahLovesSpinel yeah the zombie apocalypse will start in September just wait",FALSE,0,"RiahLovesSpinel",2020-06-02 02:49:21,FALSE,"1267641610831114242","1267649475163688960","1161141546777022464","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Stufflay",0,FALSE,FALSE,NA,NA,"zombie"
"RT @AlexLunaViewof1: @MarkDice @jack Anyone know why these cops are unloading bricks from the back of a truck?
Maby 5G got to the ones prot…",FALSE,0,NA,2020-06-02 02:49:19,FALSE,NA,"1267649465659191296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SiggyC2",75,TRUE,FALSE,NA,NA,"zombie"
"RT @jaesblue: DAY6’s Zombie x Got7 Just Right - Onewe x Young K x YoungJae 

I’m loving this 🥰🥰 https://t.co/7arZ3Jwpvl",FALSE,0,NA,2020-06-02 02:49:16,FALSE,NA,"1267649455991341057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","notfineclub",1131,TRUE,FALSE,NA,NA,"zombie"
"when you zombie in call of duty https://t.co/UsF92e1O4I",FALSE,1,NA,2020-06-02 02:49:15,FALSE,NA,"1267649452107579394",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ClamIsHopeful",0,FALSE,FALSE,NA,NA,"zombie"
"RT @soompi: #IU's ""eight"" (Feat. &amp; Prod. by Suga) topped Soompi's Music Chart this week. Congratulations!

And based on our poll, #DAY6's ""…",FALSE,0,NA,2020-06-02 02:49:08,FALSE,NA,"1267649420285247489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","drumbrisix",1558,TRUE,FALSE,NA,NA,"zombie"
"RT @JoeBiden: In this moment, the very soul of America is at stake.
 
We must commit, as a nation, to pursue justice with every ounce of ou…",FALSE,0,NA,2020-06-02 02:49:07,FALSE,NA,"1267649416611184643",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zombie_esq",22216,TRUE,FALSE,NA,NA,"zombie"
"RT @jsways12: The US government has more protocols in place to quell a black rebellion, than they have to quell a pandemic",FALSE,0,NA,2020-06-02 02:49:04,FALSE,NA,"1267649402920824832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zombie_drake",129,TRUE,FALSE,NA,NA,"zombie"
"Damn, all these videos I keep seeing of all the rioters got me catching call of duty zombie vibes, like shit there’… https://t.co/0155204D9k",FALSE,0,NA,2020-06-02 02:48:43,TRUE,NA,"1267649317424304129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CoryJac43778654",0,FALSE,FALSE,NA,NA,"zombie"
"@Ohmwrecker I was thinking about that to until Ebola outbreak happened on Mexico and the Congo today and it is not… https://t.co/4ePD18fvTb",FALSE,0,"Ohmwrecker",2020-06-02 02:48:26,TRUE,"1267618564317442049","1267649245886193666","25388164","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kieran_zombie",0,FALSE,FALSE,NA,NA,"zombie"
"Someone just drove through my neighborhood blasting Zombie by The Cranberries and honestly that’s the energy I needed tonight",FALSE,1,NA,2020-06-02 02:48:21,FALSE,NA,"1267649222452617216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ioeT_Top",0,FALSE,FALSE,NA,NA,"zombie"
"RT @GirlsKaiju: Kaiju Girls Q&amp;A we do these ever so often when we hit a followers milestone next time will be at 4000 followers anyway enjo…",FALSE,0,NA,2020-06-02 02:48:19,FALSE,NA,"1267649214638698497",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Shi_no_Ookami",10,TRUE,FALSE,NA,NA,"zombie"
"RT @shreksshrek: @chrislhayes Here's @MSNBC trying to sell us the Zombie Apocalypse propaganda. 

Sit down. cc @MSNBCPR https://t.co/3DpFeG…",FALSE,0,NA,2020-06-02 02:48:11,FALSE,NA,"1267649183902769152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amarcherrunge1",1,TRUE,FALSE,NA,NA,"zombie"
"i want the zombie mode back lol😅😂 https://t.co/8B44jihWoa",FALSE,0,NA,2020-06-02 02:48:08,FALSE,NA,"1267649169025630211",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prncesagodd",0,FALSE,FALSE,NA,NA,"zombie"
"Zombie Cheney is a compulsive liar",FALSE,0,NA,2020-06-02 02:48:00,FALSE,NA,"1267649135353761793",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","hate__zack",0,FALSE,FALSE,NA,NA,"zombie"
"@barbarastarrcnn Kushner looks like the first one to be attacked by a zombie in a traditional apocalypse movie....t… https://t.co/WU2jEoJxQX",FALSE,0,"barbarastarrcnn",2020-06-02 02:48:00,TRUE,"1267624758478286849","1267649135303364611","119048111","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnaBananaRN115",0,FALSE,FALSE,NA,NA,"zombie"
"RT @robbystarbuck: They’re looting a pharmacy in Van Nuys now. Chronic pain patients like those with cancer will likely be hurt most by pha…",FALSE,0,NA,2020-06-02 02:47:56,FALSE,NA,"1267649117418852356",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SNES_Zombie",245,TRUE,FALSE,NA,NA,"zombie"
"RT @jjaehyungie: But the fact that it was youngk who suggested that they play Zombie while he sings... you can really feel how much he want…",FALSE,0,NA,2020-06-02 02:47:55,FALSE,NA,"1267649116974100481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rebahanluv",247,TRUE,FALSE,NA,NA,"zombie"
"RT @jaesblue: DAY6’s Zombie x Got7 Just Right - Onewe x Young K x YoungJae 

I’m loving this 🥰🥰 https://t.co/7arZ3Jwpvl",FALSE,0,NA,2020-06-02 02:47:55,FALSE,NA,"1267649114604318722",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jane__________n",1131,TRUE,FALSE,NA,NA,"zombie"
"#NowPlaying Rob Zombie - American Witch #Listen #Live at https://t.co/iyLVzy3Cob",FALSE,0,NA,2020-06-02 02:47:55,FALSE,NA,"1267649114306740224",NA,"<a href=""http://sam-song.info"" rel=""nofollow"">SAM Broadcaster Song Info</a>","RockfileRadio",0,FALSE,FALSE,NA,NA,"zombie"
"RT @AlexLunaViewof1: @MarkDice @jack Anyone know why these cops are unloading bricks from the back of a truck?
Maby 5G got to the ones prot…",FALSE,0,NA,2020-06-02 02:47:45,FALSE,NA,"1267649073269571586",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Phantasmasoria",75,TRUE,FALSE,NA,NA,"zombie"
"RT @proMOMmusic: hi frens i recorded a quick cover of “zombie” by the cranberries and put it on my bandcamp. all proceeds of this track wil…",FALSE,0,NA,2020-06-02 02:47:42,FALSE,NA,"1267649061584240640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Naomineillx",2,TRUE,FALSE,NA,NA,"zombie"
"@RepValDemings Impeach him again.",FALSE,0,"RepValDemings",2020-06-02 02:47:39,FALSE,"1267626692023107591","1267649048808435713","798973032362606600","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Zombie_Alexis",0,FALSE,FALSE,NA,NA,"zombie"
"@everyoungk June 2
2nd entry
#DAY6
#데이식스
#The_Book_of_Us
#The_Demon
#Zombie
#DAY6_Zombie https://t.co/oErH3tqpHq",FALSE,0,"everyoungk",2020-06-02 02:47:35,FALSE,"1259929445424488448","1267649029216669697","864907862589399040","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","serenjaepity_",0,FALSE,FALSE,NA,NA,"zombie"
"RT @bmperrin: With memories littered with the “zombie pandemic,” a shady afterlife specialist, and a 1960s computer, Doug has his work cut…",FALSE,0,NA,2020-06-02 02:47:34,FALSE,NA,"1267649028893954055",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SherryInk",38,TRUE,FALSE,NA,NA,"zombie"
"RT @day6official: DAY6 ""Zombie (English Ver.)"" Lyric Video

https://t.co/v0gRWzLz2M

#DAY6 #데이식스
#The_Book_of_Us #The_Demon 
#Zombie #DAY6_…",FALSE,0,NA,2020-06-02 02:47:30,FALSE,NA,"1267649010828861440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ahgasemida7",23477,TRUE,FALSE,NA,NA,"zombie"
"So on some worldwide shit coronavirus about to be on some zombie shit frfr or we just been quarantined for nothing,… https://t.co/ell1M3pjpM",FALSE,0,NA,2020-06-02 02:47:30,TRUE,NA,"1267649009382035462",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","youngcue912",0,FALSE,FALSE,NA,NA,"zombie"
"If you're a zombie that enjoys looking, then Omastar should be your starter!",FALSE,0,NA,2020-06-02 02:47:24,FALSE,NA,"1267648983175962625",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","pokefriend_bot",0,FALSE,FALSE,NA,NA,"zombie"
"RT @TheOnion: Chicago Police Department To Monitor All Interactions With Public Using New Bullet Cams https://t.co/eT6HmCH4rh https://t.co/…",FALSE,0,NA,2020-06-02 02:47:21,FALSE,NA,"1267648970861379585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zombie_drake",1734,TRUE,FALSE,NA,NA,"zombie"
"RT @AlexLunaViewof1: @MarkDice @jack Anyone know why these cops are unloading bricks from the back of a truck?
Maby 5G got to the ones prot…",FALSE,0,NA,2020-06-02 02:47:18,FALSE,NA,"1267648961998970880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Josh89542607",75,TRUE,FALSE,NA,NA,"zombie"
"RT @mydaycorner: #DAY6 Young K feat Onewe - Zombie by DAY6 https://t.co/IizqVeJlhw",FALSE,0,NA,2020-06-02 02:47:13,FALSE,NA,"1267648939290841094",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eajphile",500,TRUE,FALSE,NA,NA,"zombie"
"Stickman Zombie Shooter Android game play Chapter 1 Green Hills Level 83-85 https://t.co/H1H0CFoXe1 lewat @YouTube",FALSE,0,NA,2020-06-02 02:47:09,FALSE,NA,"1267648921850933248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cyberkids5",0,FALSE,FALSE,NA,NA,"zombie"
"★ 99c SALE ALERT!★

Love In an Undead Age by A.M. Geever is 99c!

Amazon -- https://t.co/L5rWVY5v2u
Universal -- … https://t.co/OvnkQe8hL6",FALSE,0,NA,2020-06-02 02:47:05,TRUE,NA,"1267648905098846213",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarnieJJ",0,FALSE,FALSE,NA,NA,"zombie"
"RT @day6siete: Uhm. Hi! I'm new to the fandom. I make fanarts. Please be nice to me~ 🥺👉👈

#DAY6 #데이식스 #YoungK
#The_Book_of_Us #The_Demon
#Z…",FALSE,0,NA,2020-06-02 02:47:02,FALSE,NA,"1267648892130099202",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamyour_myday",193,TRUE,FALSE,NA,NA,"zombie"
"@Scrrubsss @Stirfriy @MarcoLavoie11 @heckyessica Pointing a gun at a woman is more than a bad choice",FALSE,0,"Scrrubsss",2020-06-02 02:47:01,FALSE,"1267617540781625344","1267648887898112001","1107815292560949249","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SNES_Zombie",0,FALSE,FALSE,NA,NA,"zombie"
"@slytherinyj [593 entry streaming zombie with time and date stamp 060220 - 33] https://t.co/eBaCzYSBtr",FALSE,0,"slytherinyj",2020-06-02 02:47:00,FALSE,"1263036344302841856","1267648885482090497","1266951157","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HeavenlyRiri",0,FALSE,FALSE,NA,NA,"zombie"
"RT @jaesblue: DAY6’s Zombie x Got7 Just Right - Onewe x Young K x YoungJae 

I’m loving this 🥰🥰 https://t.co/7arZ3Jwpvl",FALSE,0,NA,2020-06-02 02:46:59,FALSE,NA,"1267648880969043968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bucinmarvel",1131,TRUE,FALSE,NA,NA,"zombie"
"RT @day6siete: Uhm. Hi! I'm new to the fandom. I make fanarts. Please be nice to me~ 🥺👉👈

#DAY6 #데이식스 #YoungK
#The_Book_of_Us #The_Demon
#Z…",FALSE,0,NA,2020-06-02 02:46:58,FALSE,NA,"1267648875587723264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bucinmarvel",193,TRUE,FALSE,NA,NA,"zombie"
"RT @soompi: #IU's ""eight"" (Feat. &amp; Prod. by Suga) topped Soompi's Music Chart this week. Congratulations!

And based on our poll, #DAY6's ""…",FALSE,0,NA,2020-06-02 02:46:57,FALSE,NA,"1267648873343750145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","brianhawtness_",1558,TRUE,FALSE,NA,NA,"zombie"
"RT @yashar: The cell phone camera has offered more protection to Black Americans than any law enforcement agency, court, prosecutor, electe…",FALSE,0,NA,2020-06-02 02:46:46,FALSE,NA,"1267648824454967296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zombie_drake",18374,TRUE,FALSE,NA,NA,"zombie"
"RT @h00rayforstuff: Fuck defunding, fuck abolition, I want tribunals.",FALSE,0,NA,2020-06-02 02:46:41,FALSE,NA,"1267648805073113088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zombie_drake",99,TRUE,FALSE,NA,NA,"zombie"
"RT @mymallowday: "".. Who's been wantin' to hide out from the sun, and run .."" 

Project by @dfi_official

#DFIProject #artbydfi
#the_book_o…",FALSE,0,NA,2020-06-02 02:46:39,FALSE,NA,"1267648795338129409",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dfi_official",18,TRUE,FALSE,NA,NA,"zombie"
"@RottytopsSimp i liked rottytops, she was cool for being a zombie",FALSE,0,"RottytopsSimp",2020-06-02 02:46:31,FALSE,"1267648495114162176","1267648760827375616","1214471289370361856","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CEOandUeshima",0,FALSE,FALSE,NA,NA,"zombie"
"RT @SYUTMEH: ""So I'm Wondering in this world""

Yeah my first time joining this project huhu, so happy bcs i can participate in FMV DAY6 Zom…",FALSE,0,NA,2020-06-02 02:46:23,FALSE,NA,"1267648729701474306",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dfi_official",6,TRUE,FALSE,NA,NA,"zombie"
"RT @leaantrbl: this is my part for project FMV Day6-Zombie (English Ver.) with 45 fanartist (they're so awesome) from @dfi_official ✨

You…",FALSE,0,NA,2020-06-02 02:46:20,FALSE,NA,"1267648718192295938",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dfi_official",19,TRUE,FALSE,NA,NA,"zombie"
"RT @mireuharu: Or Something That Could Not Exist ; WONPIL

Thank you @dfi_official for trusting me to become your video editor for this pro…",FALSE,0,NA,2020-06-02 02:46:18,FALSE,NA,"1267648707417092097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dfi_official",18,TRUE,FALSE,NA,NA,"zombie"
"RT @from_pengram: 24. ""Yeah this is my life, always dreamin for dream to come true""
@day6official

I joined this fmv by @dfi_official https…",FALSE,0,NA,2020-06-02 02:46:15,FALSE,NA,"1267648695253692416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dfi_official",25,TRUE,FALSE,NA,NA,"zombie"
"I luvvv me some Zombie Army 4",FALSE,0,NA,2020-06-02 02:46:12,FALSE,NA,"1267648682029178881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaymitchh",0,FALSE,FALSE,NA,NA,"zombie"
"Cranberries Zombie  ( lyrics ) https://t.co/eRo3vhyQyO via @YouTube",FALSE,0,NA,2020-06-02 02:46:11,FALSE,NA,"1267648678879100928",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DanielleT1979",0,FALSE,FALSE,NA,NA,"zombie"
"RT @meyaooong: [FA] suuuper glad that i do take a part making this fmv project! It turns out really beautiful and everyone is so talented!…",FALSE,0,NA,2020-06-02 02:46:11,FALSE,NA,"1267648678019268608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dfi_official",12,TRUE,FALSE,NA,NA,"zombie"
